0.0955061608526862,0.0560673297946576,-0.145331461272855,0.0496749845911651,-0.135175598850646
0.119634277157131,0.0547779855008119,-0.141807283371399,0.0368510595439114,-0.142977565302664
0.120868499079516,0.0337374077253173,-0.130206122444368,0.0175444421348658,-0.135466030698388
0.108716161414487,0.00395308467998702,-0.115252963978671,-0.00954052040980131,-0.121450097997039
0.107792415326465,-0.0221732606147729,-0.104092066531905,-0.0339492616427145,-0.10361785498421
0.0811258593085964,-0.0381373398354578,-0.101648445885369,-0.0587586513444505,-0.0958027794427585
0.0597584043488444,-0.0542226542453535,-0.0981369286874758,-0.0801156065350875,-0.0907062937572838
0.0318523514339857,-0.0689176291937224,-0.0924395792132635,-0.0977021321358702,-0.0883620127363939
0.000492875182556386,-0.0763067162990511,-0.0938321785436218,-0.110698161665934,-0.0941991799910859
-0.0329361179220547,-0.0792811645679762,-0.0984255185389183,-0.116156044694126,-0.0996939238245643
-0.0681275465124932,-0.0777175621990894,-0.103739235908558,-0.113667017615453,-0.101239239797577
-0.0929175311948747,-0.0752070149632455,-0.108192149709629,-0.109334015059781,-0.109033744265399
-0.101266523582345,-0.0672652045935658,-0.107720412090994,-0.101299120614962,-0.118301299260241
0.100322505449413,0.06546957078958,-0.133475896029983,0.0784528121184925,-0.10965565825405
0.119005560368826,0.0537339575700752,-0.12303980720946,0.0661670659276163,-0.109735725347462
0.126689414014365,0.0283346743044703,-0.107366033673916,0.0478730362778512,-0.0929728527469069
0.120086158214292,-0.00871193383383174,-0.0893323969360072,0.0143050393151978,-0.0723456555626918
0.117677087145243,-0.040674103010652,-0.0719019624148869,-0.0138336482067354,-0.0491865472107784
0.0929323809926189,-0.0656303311515193,-0.0649970875195714,-0.0529235633422861,-0.0393343999570153
0.0695188092162516,-0.0843320813302009,-0.0595436494626497,-0.0750424783173442,-0.0334636832963161
0.0381450420270334,-0.098260570931418,-0.0580266464491366,-0.0938972748669989,-0.038468597734683
-0.00126118178892069,-0.110225001703723,-0.0572768449181936,-0.10671240456359,-0.0440930376808444
-0.0481217095837553,-0.104927929944784,-0.0664123591167777,-0.110432798044043,-0.0611136167365207
-0.0755549937923129,-0.0999931461340733,-0.0707898578841811,-0.104338136364462,-0.0733765616908385
-0.106594147011567,-0.0871274083532492,-0.0766887727738412,-0.0876491666331516,-0.0903537784794571
-0.11665439157778,-0.0779046878276903,-0.0787572697234474,-0.0820465534843725,-0.101293966968425
0.0949155893919119,0.062938506389307,-0.114709991669556,0.102137748051099,-0.0714236015916927
0.107253080658194,0.0487850074595612,-0.10370440890796,0.100143692667625,-0.0613028628439331
0.117690113307859,0.0191256880291754,-0.0837069826801266,0.0813728900481787,-0.0459998965648063
0.130384657131349,-0.0173521346645975,-0.0621642901627284,0.048297994603527,-0.023332659723293
0.120591459906195,-0.0528250907504238,-0.0432585768377786,0.0154920582111058,0.000226900089869202
